timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-07-23T15:41:39,long_term_forecast_CARBON_TimeMixer_ETTm1_96_336_none_TimeMixer_ETTm1_sl96_pl336_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,d42a494a-72ca-43e2-9f49-ba764ce6ea62,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,206.9491841,0.0022634378965499,1.0937167529281892e-05,13.30396302257167,62.36311625611837,10.0,0.0007417290274182,0.0035752825824461,0.0005549343733333,0.0048719459831977,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,1.5926108374384234,60.65024630541872,66.53596059113302,10.478919719827584,N,1.0,0.0,,
2026-07-23T15:52:39,long_term_forecast_CARBON_TimeMixerPP_ETTm1_96_336_none_TimeMixerPP_ETTm1_sl96_pl336_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,2d5be1e0-5c22-4bcf-a1b9-c6950bfe1924,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,653.1016242,0.0053674616641463,8.218417265032966e-06,12.501774725809092,41.77525511669847,10.0,0.0021954697292983,0.0076059310847399,0.0017518135836111,0.0115532143976494,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,2.3142414860681115,38.58204334365325,65.46501547987636,10.310528687279293,N,1.0,0.0,,
2026-07-23T15:56:40,long_term_forecast_CARBON_TimeMixer_ETTm1_96_720_none_TimeMixer_ETTm1_sl96_pl720_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,c0d26a6f-e5e1-4b37-9785-28fbe6248860,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,233.4353369,0.0026368131242533,1.129568967265199e-05,13.315502195532424,64.6839046507797,10.0,0.0008408318161595,0.004209067811696,0.0006257193624999,0.0056756189903556,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,2.65,64.89565217391305,66.0508695652175,10.403012499601944,N,1.0,0.0,,
2026-07-23T16:07:14,long_term_forecast_CARBON_TimeMixerPP_ETTm1_96_720_none_TimeMixerPP_ETTm1_sl96_pl720_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,e576dd7a-e4cd-47fc-ae30-e5d65c6c5bc1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,625.9921676,0.0044560040683343,7.118306424532855e-06,12.116110313848662,33.735320065939334,10.0,0.0020372649834465,0.0058744821995819,0.001679596655,0.0095913438380285,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,2.409369951534733,36.859450726979,67.45379644588074,10.624121534997697,N,1.0,0.0,,
2026-07-23T16:10:24,long_term_forecast_CARBON_TimeMixer_ETTm2_96_96_none_TimeMixer_ETTm2_sl96_pl96_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,d5b487a5-e035-495a-aaff-5e2ccc0af14d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,183.2025995,0.0019199796853677,1.0480089750952206e-05,12.19133104493798,58.872392771149215,10.0,0.0006183117212105,0.0030237982523699,0.0004905580047222,0.0041326679783027,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,4.042222222222222,53.78770949720671,65.81333333333339,10.365864944458009,N,1.0,0.0,,
2026-07-23T16:20:43,long_term_forecast_CARBON_TimeMixerPP_ETTm2_96_96_none_TimeMixerPP_ETTm2_sl96_pl96_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,1d1969da-2c22-445c-bc0d-c5c1cae8025c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,611.2242498,0.0040995187314728,6.707061659962459e-06,12.22793820564421,30.438660704660418,10.0,0.0020069553831537,0.0051769935860359,0.001640076575,0.0088240255441896,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,2.0496688741721854,36.53476821192053,67.73741721854276,10.668839460966604,N,1.0,0.0,,
2026-07-23T16:23:59,long_term_forecast_CARBON_TimeMixer_ETTm2_96_192_none_TimeMixer_ETTm2_sl96_pl192_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,107f8319-554d-476c-8220-b7ee5c3d8053,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,188.5721249,0.0020052423733801,1.063382180395696e-05,12.153168524920677,61.06319227071231,10.0,0.0006182749787872,0.0031923975539159,0.0005055194605555,0.0043161919932587,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,1.6216216216216215,54.54054054054054,64.528108108108,10.162748244002058,N,1.0,0.0,,
2026-07-23T16:34:23,long_term_forecast_CARBON_TimeMixerPP_ETTm2_96_192_none_TimeMixerPP_ETTm2_sl96_pl192_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,ae1a1c33-2d25-4cd1-841a-35442d100842,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,616.6958738,0.0042006340550096,6.8115163948250125e-06,12.807990027832776,30.76137197417472,10.0,0.0021192331362396,0.005267252547132,0.0016551859447222,0.0090416716280939,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,2.1180623973727424,36.15435139573071,67.9487684729063,10.70234213517413,N,1.0,0.0,,
2026-07-23T16:37:49,long_term_forecast_CARBON_TimeMixer_ETTm2_96_336_none_TimeMixer_ETTm2_sl96_pl336_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,a9b1ecd4-c49f-46c6-bbe1-d78989619723,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,199.2198897,0.0021541403637958,1.0812878006507023e-05,11.89776840645134,62.35837216831728,10.0,0.0006486539492504,0.003454352207924,0.0005336819130555,0.00463668807023,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,4.575,56.02040816326531,65.16071428571423,10.26277071115922,N,1.0,0.0,,
2026-07-23T16:48:11,long_term_forecast_CARBON_TimeMixerPP_ETTm2_96_336_none_TimeMixerPP_ETTm2_sl96_pl336_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,1aae87cd-d1fb-4f61-82c6-9802788636ca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,614.4412954999999,0.0040672807659721,6.619478208511994e-06,12.1862387895309,29.856337026965075,10.0,0.0020094169981048,0.0050963093548219,0.0016489084530555,0.0087546348059823,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,1.8595394736842108,36.64473684210526,67.76036184210516,10.672179341316223,N,1.0,0.0,,
2026-07-23T16:52:02,long_term_forecast_CARBON_TimeMixer_ETTm2_96_720_none_TimeMixer_ETTm2_sl96_pl720_dm32_nh4_el2_dl1_df64_fc1_ebtimeF_dtTrue_Carbon_0,c9f81c1e-b6e3-4426-96a1-a4ac706b2212,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,223.9646914,0.0024918426562931,1.1126051346382722e-05,11.782325523816349,65.19841309417336,10.0,0.0007091237323045,0.004053537687272,0.0006009153052777,0.0053635767248543,0.0,Türkiye,TUR,antalya,Windows-10-10.0.26200-SP0,3.8.10,3.2.3,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,30.7883,36.9007,15.750003814697266,machine,2.9254545454545458,61.54090909090909,67.01181818181838,10.554732860218396,N,1.0,0.0,,
